,Model 1,Model 2,Model 3,Model 4,Model 5,Model 6,Model 7,Model 8,Model 9,Model 10,Model 11,Model 12,Model 13,Model 14,Model 15
22,0.7095588445663452,0.7126225233078003,0.731249988079071,0.7343137264251709,0.7575980424880981,0.7577205896377563,0.7837010025978088,0.7827205657958984,0.78125,0.7908087968826294,0.7980391979217529,0.8094362616539001,0.8051470518112183,0.8079656958580017,0.8216911554336548
23,0.710661768913269,0.7148284316062927,0.7344362735748291,0.7367647290229797,0.761274516582489,0.7623774409294128,0.7860293984413147,0.7866421341896057,0.7825980186462402,0.7906862497329712,0.7979166507720947,0.8132352828979492,0.8107843399047852,0.8117647171020508,0.824999988079071
24,0.7140931487083435,0.7149509787559509,0.7332108020782471,0.740686297416687,0.7645833492279053,0.7609068751335144,0.7890931367874146,0.7900735139846802,0.7835784554481506,0.7948529124259949,0.8014705777168274,0.8169117569923401,0.8116421699523926,0.8162990212440491,0.8270833492279053
25,0.7140931487083435,0.7165440917015076,0.7382352948188782,0.7427695989608765,0.7664215564727783,0.7683823704719543,0.7924019694328308,0.7939950823783875,0.7846813797950745,0.7981617450714111,0.7991421818733215,0.8160539269447327,0.8132352828979492,0.8140931129455566,0.8256127238273621
26,0.717524528503418,0.7177696228027344,0.7426470518112183,0.7449755072593689,0.7691176533699036,0.7697303891181946,0.7964460849761963,0.7935048937797546,0.7849264740943909,0.7992647290229797,0.8047794103622437,0.8177695870399475,0.8132352828979492,0.8170343041419983,0.8300244808197021
27,0.7208333611488342,0.7202205657958984,0.7368872761726379,0.7502450942993164,0.770588219165802,0.7713235020637512,0.7954657077789307,0.7971813678741455,0.7878676652908325,0.8034313917160034,0.8079656958580017,0.8207107782363892,0.8196078538894653,0.8226715922355652,0.8291666507720947
28,0.7210784554481506,0.7234068512916565,0.7414215803146362,0.748039186000824,0.7714460492134094,0.7726715803146362,0.7971813678741455,0.8011029362678528,0.7881127595901489,0.8026960492134094,0.8096813559532166,0.8245097994804382,0.8230392336845398,0.8208333253860474,0.8334558606147766
29,0.7231617569923401,0.7251225709915161,0.7450980544090271,0.750612735748291,0.7732843160629272,0.772549033164978,0.801225483417511,0.7977941036224365,0.7928921580314636,0.8060048818588257,0.8139705657958984,0.8245097994804382,0.8247548937797546,0.8252450823783875,0.8370097875595093
30,0.7285539507865906,0.7253676652908325,0.7439950704574585,0.7501225471496582,0.7737745046615601,0.7730392217636108,0.7996323704719543,0.8034313917160034,0.7928921580314636,0.8084558844566345,0.8172793984413147,0.8245097994804382,0.8265931606292725,0.8313725590705872,0.8373774290084839
31,0.7245097756385803,0.729411780834198,0.7470588088035583,0.7566176652908325,0.7751225233078003,0.7797794342041016,0.8004902005195618,0.8029412031173706,0.8007352948188782,0.8128676414489746,0.8189951181411743,0.8272058963775635,0.8272058963775635,0.831250011920929,0.835661768913269
32,0.7275735139846802,0.7273284196853638,0.750612735748291,0.7549019455909729,0.7801470756530762,0.7821078300476074,0.802450954914093,0.8053921461105347,0.7974264621734619,0.8139705657958984,0.8175244927406311,0.8303921818733215,0.8290441036224365,0.8314951062202454,0.8383578658103943
33,0.7267156839370728,0.7321078181266785,0.7462009787559509,0.7540441155433655,0.7802696228027344,0.7837010025978088,0.8058823347091675,0.8062499761581421,0.8009803891181946,0.8154411911964417,0.8232843279838562,0.8296568393707275,0.8311274647712708,0.834436297416687,0.8436274528503418
34,0.7303921580314636,0.7368872761726379,0.7507352828979492,0.7562500238418579,0.78125,0.7839460968971252,0.8058823347091675,0.8127450942993164,0.8013480305671692,0.8161764740943909,0.826348066329956,0.8287990093231201,0.8327205777168274,0.8335784077644348,0.8412989974021912
35,0.7296568751335144,0.7354166507720947,0.751225471496582,0.7589460611343384,0.7802696228027344,0.7883578538894653,0.8078431487083435,0.8139705657958984,0.8053921461105347,0.8219362497329712,0.8254901766777039,0.8328431248664856,0.8370097875595093,0.8362745046615601,0.8452205657958984
36,0.7301470637321472,0.7360293865203857,0.7546568512916565,0.7604166865348816,0.7835784554481506,0.7877451181411743,0.8109068870544434,0.8158088326454163,0.8075980544090271,0.823161780834198,0.829901933670044,0.8360294103622437,0.8372548818588257,0.8433823585510254,0.8460784554481506
37,0.7307597994804382,0.7377451062202454,0.7529411911964417,0.7634803652763367,0.7856617569923401,0.7903186082839966,0.814460813999176,0.8156862854957581,0.8068627715110779,0.82438725233078,0.8291666507720947,0.8346813917160034,0.8399509787559509,0.8415440917015076,0.8462010025978088
38,0.7292892336845398,0.7382352948188782,0.7568627595901489,0.7634803652763367,0.7850490212440491,0.7894607782363892,0.8123774528503418,0.8164215683937073,0.8087009787559509,0.824999988079071,0.83186274766922,0.8362745046615601,0.8384804129600525,0.844362735748291,0.8507353067398071
39,0.7319852709770203,0.7382352948188782,0.758700966835022,0.7634803652763367,0.7862744927406311,0.7928921580314636,0.815073549747467,0.8182597756385803,0.8111519813537598,0.8294117450714111,0.8348039388656616,0.8404411673545837,0.8392156958580017,0.8415440917015076,0.851838231086731
40,0.7301470637321472,0.741299033164978,0.7620097994804382,0.7655637264251709,0.7879902124404907,0.7914215922355652,0.8175244927406311,0.8199754953384399,0.8121323585510254,0.8262255191802979,0.8333333134651184,0.8416666388511658,0.8444852828979492,0.8444852828979492,0.8529411554336548
41,0.7335784435272217,0.7437499761581421,0.7615196108818054,0.7682598233222961,0.7875000238418579,0.7941176295280457,0.8174019455909729,0.8203431367874146,0.8110294342041016,0.8310049176216125,0.8345588445663452,0.8422794342041016,0.845710813999176,0.8477941155433655,0.8555147051811218
42,0.7334558963775635,0.7438725233078003,0.7626225352287292,0.7677696347236633,0.7920343279838562,0.7946078181266785,0.8167892098426819,0.8252450823783875,0.8138480186462402,0.8328431248664856,0.8366421461105347,0.8464460968971252,0.8473039269447327,0.8495097756385803,0.8564950823783875
43,0.7343137264251709,0.7458333373069763,0.7688725590705872,0.7680147290229797,0.7873774766921997,0.7960784435272217,0.8188725709915161,0.8204656839370728,0.8174019455909729,0.8368872404098511,0.8403186202049255,0.8452205657958984,0.8458333611488342,0.8480392098426819,0.8560048937797546
44,0.7334558963775635,0.7469362616539001,0.7666666507720947,0.7700980305671692,0.7914215922355652,0.7965686321258545,0.8219362497329712,0.8204656839370728,0.8161764740943909,0.835049033164978,0.842524528503418,0.8471813797950745,0.8488970398902893,0.8507353067398071,0.8596813678741455
45,0.736151933670044,0.7475489974021912,0.768750011920929,0.7709558606147766,0.7916666865348816,0.7949755191802979,0.8194853067398071,0.8241421580314636,0.8200980424880981,0.8378676176071167,0.841176450252533,0.8509804010391235,0.852450966835022,0.8552696108818054,0.8583333492279053
46,0.7351715564727783,0.748161792755127,0.7685049176216125,0.7703431248664856,0.7909313440322876,0.7995098233222961,0.8229166865348816,0.8238970637321472,0.8234068751335144,0.8384804129600525,0.8433823585510254,0.8522058725357056,0.8498774766921997,0.851838231086731,0.8627451062202454
47,0.736151933670044,0.75,0.7714460492134094,0.771936297416687,0.7946078181266785,0.7997549176216125,0.8216911554336548,0.8241421580314636,0.8219362497329712,0.8397058844566345,0.8447303771972656,0.853799045085907,0.8481617569923401,0.8534313440322876,0.8605391979217529
48,0.7365196347236633,0.7485294342041016,0.7669117450714111,0.7745097875595093,0.7960784435272217,0.8028186559677124,0.8247548937797546,0.8311274647712708,0.8236519694328308,0.8397058844566345,0.8468137383460999,0.8517156839370728,0.8552696108818054,0.853063702583313,0.8615196347236633
49,0.7365196347236633,0.7473039031028748,0.7729166746139526,0.7740195989608765,0.7957108020782471,0.8073529601097107,0.8235294222831726,0.8295342922210693,0.826348066329956,0.8416666388511658,0.8469362854957581,0.8545343279838562,0.8542892336845398,0.8568627238273621,0.8615196347236633
50,0.741299033164978,0.7498774528503418,0.7726715803146362,0.773161768913269,0.7964460849761963,0.8035539388656616,0.8253676295280457,0.8305147290229797,0.8254901766777039,0.8433823585510254,0.8486519455909729,0.856249988079071,0.8578431606292725,0.8593137264251709,0.8627451062202454
51,0.7390931248664856,0.7482843399047852,0.7723039388656616,0.7749999761581421,0.7965686321258545,0.8028186559677124,0.8267157077789307,0.8301470875740051,0.826348066329956,0.8459559082984924,0.8468137383460999,0.8567401766777039,0.856249988079071,0.8613970875740051,0.8644607663154602
52,0.741911768913269,0.7514705657958984,0.7779411673545837,0.7753676176071167,0.8017156720161438,0.8041666746139526,0.8261029124259949,0.8307598233222961,0.8314951062202454,0.845710813999176,0.8491421341896057,0.8572303652763367,0.8617647290229797,0.861151933670044,0.8650735020637512
53,0.7416666746139526,0.7508578300476074,0.7781862616539001,0.7781862616539001,0.7990196347236633,0.8084558844566345,0.8321078419685364,0.8328431248664856,0.8287990093231201,0.8480392098426819,0.8470588326454163,0.8582108020782471,0.8636029362678528,0.8613970875740051,0.8675245046615601
54,0.7427695989608765,0.7535539269447327,0.7783088088035583,0.7773284316062927,0.7997549176216125,0.8069853186607361,0.8289215564727783,0.8339460492134094,0.833700954914093,0.8466911911964417,0.8502451181411743,0.8573529124259949,0.8587009906768799,0.8623774647712708,0.8693627715110779
55,0.7398284077644348,0.7511029243469238,0.7789215445518494,0.7740195989608765,0.8014705777168274,0.8072304129600525,0.8327205777168274,0.8334558606147766,0.8345588445663452,0.8493872284889221,0.8515931367874146,0.8613970875740051,0.8602941036224365,0.864338219165802,0.8691176176071167
56,0.7457107901573181,0.7557597756385803,0.7796568870544434,0.7790440917015076,0.8003676533699036,0.8052695989608765,0.8328431248664856,0.834436297416687,0.8314951062202454,0.8481617569923401,0.8539215922355652,0.8587009906768799,0.8638480305671692,0.8632352948188782,0.8712009787559509
57,0.7444853186607361,0.7558823823928833,0.780637264251709,0.7790440917015076,0.7997549176216125,0.8074755072593689,0.8301470875740051,0.8321078419685364,0.8339460492134094,0.8539215922355652,0.8533087968826294,0.8616421818733215,0.8654412031173706,0.866299033164978,0.8710784316062927
58,0.7462009787559509,0.7536764740943909,0.783210813999176,0.7803921699523926,0.801838219165802,0.8140931129455566,0.8310049176216125,0.8366421461105347,0.8327205777168274,0.8486519455909729,0.8558823466300964,0.8644607663154602,0.8660539388656616,0.8658088445663452,0.8719362616539001
59,0.7458333373069763,0.7545343041419983,0.7821078300476074,0.7816176414489746,0.800000011920929,0.8110294342041016,0.832475483417511,0.8362745046615601,0.8370097875595093,0.8523284196853638,0.853799045085907,0.8629902005195618,0.8655637502670288,0.8672794103622437,0.8751225471496582
60,0.7457107901573181,0.7551470398902893,0.7835784554481506,0.781862735748291,0.8022058606147766,0.814338207244873,0.8357843160629272,0.8390931487083435,0.8346813917160034,0.8523284196853638,0.8551470637321472,0.8648284077644348,0.8688725233078003,0.8689950704574585,0.8727940917015076
61,0.7464460730552673,0.752573549747467,0.7808823585510254,0.7834559082984924,0.8015931248664856,0.8113970756530762,0.8368872404098511,0.8387255072593689,0.8354166746139526,0.8542892336845398,0.85563725233078,0.8650735020637512,0.8726715445518494,0.8693627715110779,0.8742647171020508
62,0.748161792755127,0.7590686082839966,0.7840686440467834,0.7822303771972656,0.8053921461105347,0.8149510025978088,0.832475483417511,0.841789186000824,0.8373774290084839,0.8579657077789307,0.8558823466300964,0.866911768913269,0.8699755072593689,0.8697304129600525,0.8757352828979492
63,0.7479166388511658,0.7588235139846802,0.783823549747467,0.783210813999176,0.8020833134651184,0.8115196228027344,0.8371323347091675,0.8414215445518494,0.8382353186607361,0.8558823466300964,0.8557597994804382,0.8651960492134094,0.8714460730552673,0.8709558844566345,0.8765931129455566
64,0.7504901885986328,0.7602941393852234,0.7839460968971252,0.7857843041419983,0.8023284077644348,0.8169117569923401,0.8377450704574585,0.8421568870544434,0.8406862616539001,0.8563725352287292,0.8578431606292725,0.8674019575119019,0.8692402243614197,0.8694853186607361,0.8817402124404907
65,0.7504901885986328,0.7616421580314636,0.7861519455909729,0.7876225709915161,0.8039215803146362,0.813725471496582,0.8406862616539001,0.8438725471496582,0.8401960730552673,0.8588235378265381,0.8599264621734619,0.8678921461105347,0.8732843399047852,0.8726715445518494,0.8795343041419983
66,0.7502450942993164,0.7602941393852234,0.7870097756385803,0.7888480424880981,0.8051470518112183,0.8180146813392639,0.8360294103622437,0.8442401885986328,0.8416666388511658,0.8577206134796143,0.8596813678741455,0.8693627715110779,0.8741421699523926,0.8748774528503418,0.876225471496582
67,0.7547793984413147,0.76188725233078,0.7861519455909729,0.7889705896377563,0.8068627715110779,0.8183823823928833,0.8378676176071167,0.84375,0.8426470756530762,0.8610293865203857,0.8594362735748291,0.8715686202049255,0.8713235259056091,0.8752450942993164,0.8812500238418579
68,0.7534313797950745,0.760661780834198,0.7886029481887817,0.790563702583313,0.8066176176071167,0.8153186440467834,0.8378676176071167,0.8416666388511658,0.842524528503418,0.8601715564727783,0.8632352948188782,0.8713235259056091,0.8765931129455566,0.873161792755127,0.8799019455909729
69,0.751838207244873,0.763848066329956,0.7904411554336548,0.789338231086731,0.8047794103622437,0.8177695870399475,0.8383578658103943,0.8447303771972656,0.8412989974021912,0.8623774647712708,0.862500011920929,0.8720588088035583,0.8789215683937073,0.8764705657958984,0.8818627595901489
70,0.7529411911964417,0.7651960849761963,0.789338231086731,0.7903186082839966,0.8068627715110779,0.8198529481887817,0.8405637145042419,0.8452205657958984,0.8395833373069763,0.8593137264251709,0.8628676533699036,0.8719362616539001,0.8774510025978088,0.8803921341896057,0.883088231086731
71,0.7566176652908325,0.7629901766777039,0.7903186082839966,0.7920343279838562,0.8068627715110779,0.820588231086731,0.8390931487083435,0.8470588326454163,0.8424019813537598,0.8632352948188782,0.8645833134651184,0.873774528503418,0.8748774528503418,0.8792892098426819,0.8839460611343384
72,0.7536764740943909,0.7650735378265381,0.7877451181411743,0.7927696108818054,0.8063725233078003,0.8215686082839966,0.8378676176071167,0.8487744927406311,0.8464460968971252,0.8605391979217529,0.8628676533699036,0.8757352828979492,0.8781862854957581,0.8770833611488342,0.8825980424880981
73,0.7555146813392639,0.7654411792755127,0.7922794222831726,0.7927696108818054,0.8098039031028748,0.8203431367874146,0.84375,0.8474264740943909,0.8462010025978088,0.8606617450714111,0.8667892217636108,0.8740196228027344,0.8813725709915161,0.8800244927406311,0.8832107782363892
74,0.7569853067398071,0.767401933670044,0.7895833253860474,0.7975490093231201,0.8109068870544434,0.8229166865348816,0.841789186000824,0.8477941155433655,0.8462010025978088,0.8613970875740051,0.8650735020637512,0.8746323585510254,0.8801470398902893,0.8753676414489746,0.8863970637321472
75,0.7557597756385803,0.7691176533699036,0.7917892336845398,0.7958333492279053,0.8128676414489746,0.8215686082839966,0.8399509787559509,0.8492646813392639,0.8450980186462402,0.8626225590705872,0.8654412031173706,0.8736519813537598,0.8801470398902893,0.8791666626930237,0.886274516582489
76,0.7556372284889221,0.7671568393707275,0.7898284196853638,0.7965686321258545,0.8116421699523926,0.823774516582489,0.8438725471496582,0.8488970398902893,0.8500000238418579,0.864338219165802,0.8647058606147766,0.8767156600952148,0.8792892098426819,0.8808823823928833,0.883088231086731
77,0.7578431367874146,0.7714460492134094,0.7946078181266785,0.7992647290229797,0.813112735748291,0.8254901766777039,0.8415440917015076,0.8525735139846802,0.8492646813392639,0.8666666746139526,0.8670343160629272,0.8763480186462402,0.8823529481887817,0.8797793984413147,0.8852941393852234
78,0.7599264979362488,0.7661764621734619,0.7932597994804382,0.7979166507720947,0.8123774528503418,0.8227941393852234,0.8439950942993164,0.8508578538894653,0.8482843041419983,0.8674019575119019,0.8671568632125854,0.8790441155433655,0.8803921341896057,0.8832107782363892,0.8870097994804382
79,0.7620097994804382,0.7716912031173706,0.7943627238273621,0.7979166507720947,0.813112735748291,0.824999988079071,0.8415440917015076,0.8501225709915161,0.8507353067398071,0.8665441274642944,0.8677695989608765,0.877573549747467,0.8821078538894653,0.8834558725357056,0.8861519694328308
80,0.7558823823928833,0.7710784077644348,0.7976715564727783,0.7995098233222961,0.8127450942993164,0.823161780834198,0.8447303771972656,0.8501225709915161,0.8488970398902893,0.8642156720161438,0.8686274290084839,0.8787990212440491,0.8838235139846802,0.8845587968826294,0.8903186321258545
81,0.7578431367874146,0.7680147290229797,0.7953431606292725,0.7988970875740051,0.811887264251709,0.824999988079071,0.8442401885986328,0.8539215922355652,0.8520833253860474,0.8685048818588257,0.8692402243614197,0.8813725709915161,0.883700966835022,0.8844362497329712,0.8884803652763367
82,0.7617647051811218,0.7718137502670288,0.7948529124259949,0.80061274766922,0.8129901885986328,0.8262255191802979,0.844975471496582,0.852450966835022,0.8503676652908325,0.8697304129600525,0.8698529601097107,0.8787990212440491,0.8870097994804382,0.8824754953384399,0.8926470875740051
83,0.7601715922355652,0.767401933670044,0.7966911792755127,0.7990196347236633,0.8169117569923401,0.8259803652763367,0.8476715683937073,0.8567401766777039,0.8525735139846802,0.8685048818588257,0.8687499761581421,0.8796568512916565,0.8841911554336548,0.884313702583313,0.8892157077789307
84,0.7621323466300964,0.7689951062202454,0.7939950823783875,0.8020833134651184,0.813725471496582,0.8256127238273621,0.8452205657958984,0.8560048937797546,0.8551470637321472,0.8682597875595093,0.8697304129600525,0.8813725709915161,0.883700966835022,0.8861519694328308,0.8922793865203857
85,0.7643382549285889,0.7718137502670288,0.7952206134796143,0.7990196347236633,0.8156862854957581,0.8310049176216125,0.8486519455909729,0.8577206134796143,0.8528186082839966,0.8714460730552673,0.8726715445518494,0.8814951181411743,0.885049045085907,0.8833333253860474,0.8925244808197021
86,0.7637255191802979,0.771936297416687,0.7982842922210693,0.8045343160629272,0.8142156600952148,0.8261029124259949,0.8466911911964417,0.8589460849761963,0.8534313440322876,0.8715686202049255,0.8718137145042419,0.8821078538894653,0.8877450823783875,0.8849264979362488,0.8933823704719543
87,0.7632352709770203,0.7743872404098511,0.7960784435272217,0.8036764860153198,0.8165441155433655,0.8254901766777039,0.845588207244873,0.8591911792755127,0.852450966835022,0.8710784316062927,0.8716911673545837,0.883088231086731,0.8877450823783875,0.8884803652763367,0.8916666507720947
88,0.7658088207244873,0.7694852948188782,0.795098066329956,0.8009803891181946,0.8133578300476074,0.8287990093231201,0.8490195870399475,0.8601715564727783,0.8568627238273621,0.8708333373069763,0.875,0.8806372284889221,0.885661780834198,0.8887255191802979,0.8899509906768799
89,0.7645833492279053,0.7723039388656616,0.7948529124259949,0.8034313917160034,0.8172793984413147,0.8287990093231201,0.8464460968971252,0.8572303652763367,0.8564950823783875,0.8745098114013672,0.8740196228027344,0.8823529481887817,0.8884803652763367,0.887499988079071,0.8925244808197021
90,0.7651960849761963,0.7736519575119019,0.7981617450714111,0.8042892217636108,0.8172793984413147,0.8316176533699036,0.8475490212440491,0.8602941036224365,0.8513480424880981,0.8741421699523926,0.8727940917015076,0.8849264979362488,0.8894608020782471,0.8879901766777039,0.8933823704719543
91,0.7655637264251709,0.7743872404098511,0.7991421818733215,0.8042892217636108,0.8170343041419983,0.832475483417511,0.8473039269447327,0.8588235378265381,0.8551470637321472,0.873774528503418,0.8698529601097107,0.8844362497329712,0.8903186321258545,0.8873774409294128,0.89436274766922
92,0.7651960849761963,0.7727941274642944,0.7971813678741455,0.8075980544090271,0.8198529481887817,0.8291666507720947,0.8473039269447327,0.8601715564727783,0.8515931367874146,0.873161792755127,0.8746323585510254,0.8839460611343384,0.888848066329956,0.8893382549285889,0.8910539150238037
93,0.7667891979217529,0.7758578658103943,0.7979166507720947,0.8023284077644348,0.8200980424880981,0.8314951062202454,0.8473039269447327,0.8606617450714111,0.8545343279838562,0.8734068870544434,0.8735294342041016,0.8835784196853638,0.8897058963775635,0.8925244808197021,0.8959558606147766
94,0.7692402005195618,0.7743872404098511,0.7995098233222961,0.8040441274642944,0.8171568512916565,0.8267157077789307,0.8475490212440491,0.8626225590705872,0.857598066329956,0.8752450942993164,0.8770833611488342,0.8840686082839966,0.8894608020782471,0.8905637264251709,0.8964460492134094
95,0.7660539150238037,0.7751225233078003,0.8001225590705872,0.8053921461105347,0.8198529481887817,0.8328431248664856,0.8504902124404907,0.8600490093231201,0.8558823466300964,0.874387264251709,0.877573549747467,0.8879901766777039,0.8933823704719543,0.8916666507720947,0.8965686559677124
96,0.7653186321258545,0.7772058844566345,0.8003676533699036,0.8074755072593689,0.8156862854957581,0.8285539150238037,0.8514705896377563,0.8616421818733215,0.8547794222831726,0.876225471496582,0.8754901885986328,0.8872548937797546,0.8930147290229797,0.8948529362678528,0.8953431248664856
97,0.7697303891181946,0.7740195989608765,0.8004902005195618,0.8058823347091675,0.8191176652908325,0.8314951062202454,0.8476715683937073,0.8601715564727783,0.8569852709770203,0.875612735748291,0.8763480186462402,0.8865196108818054,0.8915441036224365,0.8911764621734619,0.8979166746139526
98,0.7655637264251709,0.7762255072593689,0.7996323704719543,0.8055146932601929,0.8208333253860474,0.832475483417511,0.8506127595901489,0.8599264621734619,0.8577206134796143,0.8778186440467834,0.8783088326454163,0.8910539150238037,0.8927696347236633,0.8947303891181946,0.8970588445663452
99,0.7691176533699036,0.7772058844566345,0.801838219165802,0.8071078658103943,0.821813702583313,0.833700954914093,0.8486519455909729,0.8626225590705872,0.8600490093231201,0.8761029243469238,0.8761029243469238,0.8881127238273621,0.8942402005195618,0.8952205777168274,0.8986519575119019
100,0.7694852948188782,0.7765931487083435,0.8025735020637512,0.8064950704574585,0.8202205896377563,0.835049033164978,0.8514705896377563,0.863725483417511,0.8583333492279053,0.8767156600952148,0.8772059082984924,0.8889706134796143,0.8947303891181946,0.8958333134651184,0.8979166746139526
101,0.76936274766922,0.7778186202049255,0.8017156720161438,0.8072304129600525,0.8196078538894653,0.8333333134651184,0.8512254953384399,0.8622549176216125,0.8596813678741455,0.8789215683937073,0.8774510025978088,0.8876225352287292,0.8928921818733215,0.8944852948188782,0.8988970518112183
